recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,segment_id,marker_id,marker_type,time_s,source,review_status,nudge_total_ms,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,take_id,source_raw_audio,source_split_audio,source_audio,event_id,event_range,gesture_id,realization_variant,variant,confidence,marker_label_zh,training_value_class,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T053,003,RS_XWC_002_053,RECD2_BATCH06_T053,RECD2_BATCH06_T053:tail_end,tail_end,4.475,human_adjusted,accepted,1000,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T053,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T053_clean_preview.wav,clean_previews/T053_clean_preview.wav,XWC_P08_N02,,AN_THUMB_9_GOU_6_SHANG_79,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T054,004,RS_XWC_002_054,RECD2_BATCH06_T054,RECD2_BATCH06_T054:pre_idle_end,pre_idle_end,0.786,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T054,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T054_clean_preview.wav,clean_previews/T054_clean_preview.wav,XWC_P08_N03,,SAN_TIAO_7,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T054,004,RS_XWC_002_054,RECD2_BATCH06_T054,RECD2_BATCH06_T054:gesture_start,gesture_start,0.836,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T054,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T054_clean_preview.wav,clean_previews/T054_clean_preview.wav,XWC_P08_N03,,SAN_TIAO_7,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T054,004,RS_XWC_002_054,RECD2_BATCH06_T054,RECD2_BATCH06_T054:render_anchor,render_anchor,0.836,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T054,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T054_clean_preview.wav,clean_previews/T054_clean_preview.wav,XWC_P08_N03,,SAN_TIAO_7,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T054,004,RS_XWC_002_054,RECD2_BATCH06_T054,RECD2_BATCH06_T054:tail_end,tail_end,3.363,human_adjusted,accepted,1000,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T054,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T054_clean_preview.wav,clean_previews/T054_clean_preview.wav,XWC_P08_N03,,SAN_TIAO_7,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T055,005,RS_XWC_002_055,RECD2_BATCH06_T055,RECD2_BATCH06_T055:pre_idle_end,pre_idle_end,1.639,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T055,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T055_clean_preview.wav,clean_previews/T055_clean_preview.wav,XWC_P08_N04,,AN_THUMB_9_GOU_4,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T055,005,RS_XWC_002_055,RECD2_BATCH06_T055,RECD2_BATCH06_T055:gesture_start,gesture_start,1.689,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T055,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T055_clean_preview.wav,clean_previews/T055_clean_preview.wav,XWC_P08_N04,,AN_THUMB_9_GOU_4,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T055,005,RS_XWC_002_055,RECD2_BATCH06_T055,RECD2_BATCH06_T055:render_anchor,render_anchor,1.689,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T055,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T055_clean_preview.wav,clean_previews/T055_clean_preview.wav,XWC_P08_N04,,AN_THUMB_9_GOU_4,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T055,005,RS_XWC_002_055,RECD2_BATCH06_T055,RECD2_BATCH06_T055:tail_end,tail_end,3.839,human_adjusted,accepted,1000,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T055,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T055_clean_preview.wav,clean_previews/T055_clean_preview.wav,XWC_P08_N04,,AN_THUMB_9_GOU_4,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T056,006,RS_XWC_002_056,RECD2_BATCH06_T056,RECD2_BATCH06_T056:pre_idle_end,pre_idle_end,0.226,human_adjusted,accepted,-150,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T056,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T056_clean_preview.wav,clean_previews/T056_clean_preview.wav,XWC_P08_N04,,AN_THUMB_9_GOU_4,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T056,006,RS_XWC_002_056,RECD2_BATCH06_T056,RECD2_BATCH06_T056:gesture_start,gesture_start,0.326,human_adjusted,accepted,-100,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T056,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T056_clean_preview.wav,clean_previews/T056_clean_preview.wav,XWC_P08_N04,,AN_THUMB_9_GOU_4,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T056,006,RS_XWC_002_056,RECD2_BATCH06_T056,RECD2_BATCH06_T056:render_anchor,render_anchor,0.376,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T056,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T056_clean_preview.wav,clean_previews/T056_clean_preview.wav,XWC_P08_N04,,AN_THUMB_9_GOU_4,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T056,006,RS_XWC_002_056,RECD2_BATCH06_T056,RECD2_BATCH06_T056:tail_end,tail_end,2.343,human_adjusted,accepted,500,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T056,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T056_clean_preview.wav,clean_previews/T056_clean_preview.wav,XWC_P08_N04,,AN_THUMB_9_GOU_4,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T057,007,RS_XWC_002_057,RECD2_BATCH06_T057,RECD2_BATCH06_T057:pre_idle_end,pre_idle_end,2.734,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T057,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T057_clean_preview.wav,clean_previews/T057_clean_preview.wav,XWC_P09_N01,,AN_THUMB_9_GOU_4_ZHUANG,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
