recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,segment_id,marker_id,marker_type,time_s,source,review_status,nudge_total_ms,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,take_id,source_raw_audio,source_split_audio,source_audio,event_id,event_range,gesture_id,realization_variant,variant,confidence,marker_label_zh,training_value_class,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T037,007,RS_XWC_002_037,RECD2_BATCH04_T037,RECD2_BATCH04_T037:gesture_start,gesture_start,0.813,human_adjusted,accepted,-100,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T037,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T037_clean_preview.wav,clean_previews/T037_clean_preview.wav,XWC_P05_N06,,AN_THUMB_9_GOU_1,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T037,007,RS_XWC_002_037,RECD2_BATCH04_T037,RECD2_BATCH04_T037:render_anchor,render_anchor,0.863,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T037,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T037_clean_preview.wav,clean_previews/T037_clean_preview.wav,XWC_P05_N06,,AN_THUMB_9_GOU_1,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T037,007,RS_XWC_002_037,RECD2_BATCH04_T037,RECD2_BATCH04_T037:tail_end,tail_end,2.588,human_adjusted,accepted,-2350,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T037,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T037_clean_preview.wav,clean_previews/T037_clean_preview.wav,XWC_P05_N06,,AN_THUMB_9_GOU_1,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T038,008,RS_XWC_002_038,RECD2_BATCH04_T038,RECD2_BATCH04_T038:pre_idle_end,pre_idle_end,0.582,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T038,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T038_clean_preview.wav,clean_previews/T038_clean_preview.wav,XWC_P06_N01,,SAN_TIAO_4,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T038,008,RS_XWC_002_038,RECD2_BATCH04_T038,RECD2_BATCH04_T038:gesture_start,gesture_start,0.632,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T038,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T038_clean_preview.wav,clean_previews/T038_clean_preview.wav,XWC_P06_N01,,SAN_TIAO_4,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T038,008,RS_XWC_002_038,RECD2_BATCH04_T038,RECD2_BATCH04_T038:render_anchor,render_anchor,0.632,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T038,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T038_clean_preview.wav,clean_previews/T038_clean_preview.wav,XWC_P06_N01,,SAN_TIAO_4,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T038,008,RS_XWC_002_038,RECD2_BATCH04_T038,RECD2_BATCH04_T038:tail_end,tail_end,3.060,human_adjusted,accepted,500,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T038,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T038_clean_preview.wav,clean_previews/T038_clean_preview.wav,XWC_P06_N01,,SAN_TIAO_4,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T039,009,RS_XWC_002_039,RECD2_BATCH04_T039,RECD2_BATCH04_T039:pre_idle_end,pre_idle_end,1.372,human_adjusted,accepted,-150,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T039,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T039_clean_preview.wav,clean_previews/T039_clean_preview.wav,XWC_P06_N02,,AN_THUMB_9_GOU_1,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T039,009,RS_XWC_002_039,RECD2_BATCH04_T039,RECD2_BATCH04_T039:gesture_start,gesture_start,1.472,human_adjusted,accepted,-100,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T039,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T039_clean_preview.wav,clean_previews/T039_clean_preview.wav,XWC_P06_N02,,AN_THUMB_9_GOU_1,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T039,009,RS_XWC_002_039,RECD2_BATCH04_T039,RECD2_BATCH04_T039:render_anchor,render_anchor,1.522,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T039,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T039_clean_preview.wav,clean_previews/T039_clean_preview.wav,XWC_P06_N02,,AN_THUMB_9_GOU_1,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T039,009,RS_XWC_002_039,RECD2_BATCH04_T039,RECD2_BATCH04_T039:tail_end,tail_end,3.274,human_adjusted,accepted,-300,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T039,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T039_clean_preview.wav,clean_previews/T039_clean_preview.wav,XWC_P06_N02,,AN_THUMB_9_GOU_1,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T040,010,RS_XWC_002_040,RECD2_BATCH04_T040,RECD2_BATCH04_T040:pre_idle_end,pre_idle_end,2.298,human_adjusted,accepted,450,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T040,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T040_clean_preview.wav,clean_previews/T040_clean_preview.wav,XWC_P06_N02,,AN_THUMB_9_GOU_1,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T040,010,RS_XWC_002_040,RECD2_BATCH04_T040,RECD2_BATCH04_T040:gesture_start,gesture_start,2.498,human_adjusted,accepted,600,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T040,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T040_clean_preview.wav,clean_previews/T040_clean_preview.wav,XWC_P06_N02,,AN_THUMB_9_GOU_1,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
