generated_at,batch_id,take_id,event_id,source_raw_audio,clean_preview_audio,unit_preview_audio,tail_policy,tail_end_s,tail_duration_s,regenerated_from_raw,tail_recovery_unavailable,clean_preview_old_sha256,clean_preview_new_sha256,clean_preview_changed,unit_preview_old_sha256,unit_preview_new_sha256,unit_preview_changed
2026-06-20T21:54:37.052187+00:00,batch04,T032,XWC_P05_N03,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/clean_previews/T032_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/unit_previews/T032_unit_preview.wav,full_tail,21.640000,6.850000,true,false,c79ac17d1b1727fdee37a4564c9e5cdfd31a7724f2565b9c67736c65b686d454,c79ac17d1b1727fdee37a4564c9e5cdfd31a7724f2565b9c67736c65b686d454,false,31ae4aeff2d0b72272c3f7bb1912470cedf4988c7a2b1f4bc3622b72ee82c755,31ae4aeff2d0b72272c3f7bb1912470cedf4988c7a2b1f4bc3622b72ee82c755,false
2026-06-20T21:54:37.052187+00:00,batch04,T033,XWC_P05_N04,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/clean_previews/T033_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/unit_previews/T033_unit_preview.wav,full_tail,30.930000,7.090000,true,false,5b4c0f1b5193dfa8941ca3513b8cfe0990cd99784cacf3667891ff602edbe3b7,5b4c0f1b5193dfa8941ca3513b8cfe0990cd99784cacf3667891ff602edbe3b7,false,e14cca0d112a7f8dcb2202e14fcaa2707c49edf11b0cbb0f600530cdc3ae662e,e14cca0d112a7f8dcb2202e14fcaa2707c49edf11b0cbb0f600530cdc3ae662e,false
2026-06-20T21:54:37.052187+00:00,batch04,T034,XWC_P05_N04,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/clean_previews/T034_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/unit_previews/T034_unit_preview.wav,full_tail,40.650000,7.070000,true,false,1769a460f5ae8031c9d1d96cdb0be7918d9481885f69e649b474dd3c181a0dc7,1769a460f5ae8031c9d1d96cdb0be7918d9481885f69e649b474dd3c181a0dc7,false,b14739bf8fb7532c54c20837e122895ec7511bdb0a78cce81e1138e9bbc56a77,b14739bf8fb7532c54c20837e122895ec7511bdb0a78cce81e1138e9bbc56a77,false
2026-06-20T21:54:37.052187+00:00,batch04,T035,XWC_P05_N05,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/clean_previews/T035_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/unit_previews/T035_unit_preview.wav,full_tail,50.000000,7.160000,true,false,438a7b7ebeb78dad620650a482f72c64445a78f797e3c46bfe5f5c61c3a29a69,438a7b7ebeb78dad620650a482f72c64445a78f797e3c46bfe5f5c61c3a29a69,false,01bbae4640060cffded6e1623533028ae2acdc193ed4f66b395d8d818b183f37,01bbae4640060cffded6e1623533028ae2acdc193ed4f66b395d8d818b183f37,false
2026-06-20T21:54:37.052187+00:00,batch04,T036,XWC_P05_N06,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/clean_previews/T036_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/unit_previews/T036_unit_preview.wav,full_tail,59.730000,8.300000,true,false,fba3ae8c3d8059a74b2704cdfe96cc4fac8ebf4811f01512ba938ce921746247,fba3ae8c3d8059a74b2704cdfe96cc4fac8ebf4811f01512ba938ce921746247,false,027b428a9f6da89c2491c4b56f046e37d234cb821a5c174e3bae9e1a108c1f94,027b428a9f6da89c2491c4b56f046e37d234cb821a5c174e3bae9e1a108c1f94,false
2026-06-20T21:54:37.052187+00:00,batch04,T037,XWC_P05_N06,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/clean_previews/T037_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/unit_previews/T037_unit_preview.wav,full_tail,70.560000,7.880000,true,false,b02ef26a7c84587af51becd59e7b351ed97a81e6bb4787af8ae34ed730b21941,b02ef26a7c84587af51becd59e7b351ed97a81e6bb4787af8ae34ed730b21941,false,39953918a787bbfd93f65ac26e3db4dea1f6f66b786fa1b9f9d7c8d16baf993f,39953918a787bbfd93f65ac26e3db4dea1f6f66b786fa1b9f9d7c8d16baf993f,false
2026-06-20T21:54:37.052187+00:00,batch04,T038,XWC_P06_N01,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/clean_previews/T038_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/unit_previews/T038_unit_preview.wav,full_tail,82.000000,9.390000,true,false,c8486690e59ca67f461c7753423882cf4cc01f78945d4213b5cd3e0e015da3e9,c8486690e59ca67f461c7753423882cf4cc01f78945d4213b5cd3e0e015da3e9,false,23fb45e98f209a06304102f6ff98ee55d51c8bb84549aaddafcac4d59e95a767,23fb45e98f209a06304102f6ff98ee55d51c8bb84549aaddafcac4d59e95a767,false
2026-06-20T21:54:37.052187+00:00,batch04,T039,XWC_P06_N02,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/clean_previews/T039_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/unit_previews/T039_unit_preview.wav,full_tail,90.820000,7.480000,true,false,3e06ff82bc45cf1ce8d5738d4affcc33ef9fbc5baf8737bcca31a74dca576fc6,3e06ff82bc45cf1ce8d5738d4affcc33ef9fbc5baf8737bcca31a74dca576fc6,false,f60d3a24a2506ce2ebbd26e65f10dcd5cd33f041a7b12adbf3020660cc6f7e8b,f60d3a24a2506ce2ebbd26e65f10dcd5cd33f041a7b12adbf3020660cc6f7e8b,false
2026-06-20T21:54:37.052187+00:00,batch04,T040,XWC_P06_N02,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/clean_previews/T040_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch04/unit_previews/T040_unit_preview.wav,full_tail,103.281859,10.421859,true,false,db8948212a1629c732e1807f3a6fcea1eda442ac3e73b4462fddbbf303cc57a7,db8948212a1629c732e1807f3a6fcea1eda442ac3e73b4462fddbbf303cc57a7,false,d9b0d8f2bef1e23583eeac017261e06b6bca5e6cb8dd5816fc72f366a9ce6deb,d9b0d8f2bef1e23583eeac017261e06b6bca5e6cb8dd5816fc72f366a9ce6deb,false
2026-06-20T21:54:37.052187+00:00,batch05,T041,XWC_P06_N03,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/clean_previews/T041_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/unit_previews/T041_unit_preview.wav,full_tail,11.700000,8.700000,true,false,5d2ec4a95610d5a0b1ddae48fdda042d95327537f179306aab6a35d18f304bd7,5d2ec4a95610d5a0b1ddae48fdda042d95327537f179306aab6a35d18f304bd7,false,09ec36e4906c68457302560502a03677fce5e4558ef32a7c9c9e127360f4f97e,09ec36e4906c68457302560502a03677fce5e4558ef32a7c9c9e127360f4f97e,false
2026-06-20T21:54:37.052187+00:00,batch05,T042,XWC_P06_N04,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/clean_previews/T042_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/unit_previews/T042_unit_preview.wav,full_tail,21.000000,6.500000,true,false,fafbbdc0c1510be3da9f3a1ad8f0c5fad1cbb93002052e61c2fbc54b88880dfa,fafbbdc0c1510be3da9f3a1ad8f0c5fad1cbb93002052e61c2fbc54b88880dfa,false,cae79b4b972e2ead75139fa00ec4ca8e20a8d6f91f54b61417030dd95ae0b999,cae79b4b972e2ead75139fa00ec4ca8e20a8d6f91f54b61417030dd95ae0b999,false
2026-06-20T21:54:37.052187+00:00,batch05,T043,XWC_P06_N04,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/clean_previews/T043_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/unit_previews/T043_unit_preview.wav,full_tail,29.820000,6.680000,true,false,88ca35e472a1d25eba55287e94e3fbc65d0c57a6189da9cab4f44789b984d449,88ca35e472a1d25eba55287e94e3fbc65d0c57a6189da9cab4f44789b984d449,false,8123be7bd1293497360c7ce4258f87d70d408d5027e3eb325899f2e0cd4ad4dd,8123be7bd1293497360c7ce4258f87d70d408d5027e3eb325899f2e0cd4ad4dd,false
2026-06-20T21:54:37.052187+00:00,batch05,T044,XWC_P07_N01,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/clean_previews/T044_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/unit_previews/T044_unit_preview.wav,full_tail,39.900000,8.380000,true,false,6d65c43fa47764cd35d56484bfba8910af18fa74b8fb522f542e60621e9efcd3,6d65c43fa47764cd35d56484bfba8910af18fa74b8fb522f542e60621e9efcd3,false,c0a65ce20c1e9b65c9a24d000b59c9a2d8dc60fb6d199596ec6f3c7a53aa1926,c0a65ce20c1e9b65c9a24d000b59c9a2d8dc60fb6d199596ec6f3c7a53aa1926,false
2026-06-20T21:54:37.052187+00:00,batch05,T045,XWC_P07_N02,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/clean_previews/T045_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/unit_previews/T045_unit_preview.wav,full_tail,50.000000,8.000000,true,false,69dc930ea9376723d7a072adf9c45d132e5abfbf31c43e3590b0f3477d980493,69dc930ea9376723d7a072adf9c45d132e5abfbf31c43e3590b0f3477d980493,false,eeda0d7df1b45033f85ca5619cb8c5559c6413ebfa86f6efe050019cd97585c4,eeda0d7df1b45033f85ca5619cb8c5559c6413ebfa86f6efe050019cd97585c4,false
2026-06-20T21:54:37.052187+00:00,batch05,T046,XWC_P07_N02,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/clean_previews/T046_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/unit_previews/T046_unit_preview.wav,full_tail,59.420000,8.200000,true,false,e6a1514076276e519d8827393cf3d3e6b34004a9f835a55ae0c5ab5400de6cee,e6a1514076276e519d8827393cf3d3e6b34004a9f835a55ae0c5ab5400de6cee,false,dccc06cd4575dd77595f2008c6c158e0918e88270c67046e70ef3f4b1177cdaa,dccc06cd4575dd77595f2008c6c158e0918e88270c67046e70ef3f4b1177cdaa,false
2026-06-20T21:54:37.052187+00:00,batch05,T047,XWC_P07_N03,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/clean_previews/T047_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/unit_previews/T047_unit_preview.wav,full_tail,68.460000,7.590000,true,false,16d9410c99cc4970a57efed36b9408d9719ffa89f9ebd557fdf7be6e1edb2d9c,16d9410c99cc4970a57efed36b9408d9719ffa89f9ebd557fdf7be6e1edb2d9c,false,df6b807839ab9710f7918c7061e879a9d7a80524ec2e42a0de97e2b51872ade7,df6b807839ab9710f7918c7061e879a9d7a80524ec2e42a0de97e2b51872ade7,false
2026-06-20T21:54:37.052187+00:00,batch05,T048,XWC_P07_N04,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/clean_previews/T048_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/unit_previews/T048_unit_preview.wav,full_tail,77.700000,7.200000,true,false,53cc1c80a36b74a063d51e96883fe8f6bed279f88c814a79c904f8b22a88a7e9,53cc1c80a36b74a063d51e96883fe8f6bed279f88c814a79c904f8b22a88a7e9,false,ec1ba1aa960ddd257db42ba0f52a7005066408adb5765a0f6543a3a47889b4df,ec1ba1aa960ddd257db42ba0f52a7005066408adb5765a0f6543a3a47889b4df,false
2026-06-20T21:54:37.052187+00:00,batch05,T049,XWC_P07_N04,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/clean_previews/T049_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/unit_previews/T049_unit_preview.wav,full_tail,87.820000,7.820000,true,false,2294c05ba21f7f4f31338e6ae488b4ad406d71bedf35e56264846aa8f80d6ef3,2294c05ba21f7f4f31338e6ae488b4ad406d71bedf35e56264846aa8f80d6ef3,false,9871624c09fe924339d7fc4445e6b46d17dbe73d11772e8d6e527c1fe2c628d3,9871624c09fe924339d7fc4445e6b46d17dbe73d11772e8d6e527c1fe2c628d3,false
2026-06-20T21:54:37.052187+00:00,batch05,T050,XWC_P08_N01,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/clean_previews/T050_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch05/unit_previews/T050_unit_preview.wav,full_tail,100.309705,10.169705,true,false,c56604d3f3b92e318c5fabb4fe9ec1ff6b25d5af206647ce60d33de27e674271,c56604d3f3b92e318c5fabb4fe9ec1ff6b25d5af206647ce60d33de27e674271,false,f694215126e8cecaff3a38183f1a61093c8a0f20c17ca0e62fb2d243989edf58,f694215126e8cecaff3a38183f1a61093c8a0f20c17ca0e62fb2d243989edf58,false
2026-06-20T21:54:37.052187+00:00,batch06,T051,XWC_P08_N01,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/clean_previews/T051_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/unit_previews/T051_unit_preview.wav,full_tail,13.840000,7.080000,true,false,556718e5b0d2f432b23b826e62d62a7c2efae72e0831e781d1bd5f5565e001dd,556718e5b0d2f432b23b826e62d62a7c2efae72e0831e781d1bd5f5565e001dd,false,39c3cb987831153ec24dbe48332b36736aa8c1854b77f758c738576fa8ea40b6,39c3cb987831153ec24dbe48332b36736aa8c1854b77f758c738576fa8ea40b6,false
2026-06-20T21:54:37.052187+00:00,batch06,T052,XWC_P08_N02,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/clean_previews/T052_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/unit_previews/T052_unit_preview.wav,full_tail,25.600000,9.320000,true,false,2402a1824db5e1015e8bedb22fbb228d825e814d943b9171e334e617c8bb5ab4,2402a1824db5e1015e8bedb22fbb228d825e814d943b9171e334e617c8bb5ab4,false,f803ff853a9f11f7e9dd2fa62da12d85b02d918437976880ae63785297b2fc4f,f803ff853a9f11f7e9dd2fa62da12d85b02d918437976880ae63785297b2fc4f,false
2026-06-20T21:54:37.052187+00:00,batch06,T053,XWC_P08_N02,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/clean_previews/T053_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/unit_previews/T053_unit_preview.wav,full_tail,35.480000,8.060000,true,false,a95429134b162f8534e59108377ad26fd76b3cd1bec01b5496296fd652c4e336,a95429134b162f8534e59108377ad26fd76b3cd1bec01b5496296fd652c4e336,false,74d983b9cd88474512fbc5f1fe0dc3900bcc62e04c4bd10ec87fbcea6fdd0d77,74d983b9cd88474512fbc5f1fe0dc3900bcc62e04c4bd10ec87fbcea6fdd0d77,false
2026-06-20T21:54:37.052187+00:00,batch06,T054,XWC_P08_N03,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/clean_previews/T054_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/unit_previews/T054_unit_preview.wav,full_tail,46.480000,9.060000,true,false,b26b1538f603d6643f7b2f2dcdfc2664ab0285d56f12db572199385ba2680cf9,b26b1538f603d6643f7b2f2dcdfc2664ab0285d56f12db572199385ba2680cf9,false,7a062c34ea8d108c0a3525d2907ccded3dec22f26eaffe84273ee14a63fedace,7a062c34ea8d108c0a3525d2907ccded3dec22f26eaffe84273ee14a63fedace,false
2026-06-20T21:54:37.052187+00:00,batch06,T055,XWC_P08_N04,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/clean_previews/T055_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/unit_previews/T055_unit_preview.wav,full_tail,54.810000,6.390000,true,false,4cbdb3bffd68950a478df55ce1d877ac4fd984de96435695535ee3231444b17b,4cbdb3bffd68950a478df55ce1d877ac4fd984de96435695535ee3231444b17b,false,734cf7deac35b7867f3ba52ff6967bbeb822897a85b9822120f7751409e70001,734cf7deac35b7867f3ba52ff6967bbeb822897a85b9822120f7751409e70001,false
2026-06-20T21:54:37.052187+00:00,batch06,T056,XWC_P08_N04,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/clean_previews/T056_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/unit_previews/T056_unit_preview.wav,full_tail,69.220000,8.760000,true,false,3eb5cfb100dbe66b059483b06e3db529fc3bffa34cfea8932be54f83beaa5012,3eb5cfb100dbe66b059483b06e3db529fc3bffa34cfea8932be54f83beaa5012,false,b2e9d512b2fe97b28923d542ce21e68cdfd6fb2d2863d624b43d781fb3e84c9a,b2e9d512b2fe97b28923d542ce21e68cdfd6fb2d2863d624b43d781fb3e84c9a,false
2026-06-20T21:54:37.052187+00:00,batch06,T057,XWC_P09_N01,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/clean_previews/T057_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/unit_previews/T057_unit_preview.wav,full_tail,80.430000,9.230000,true,false,d5bd4d783f20364ab889bedd16529171b417c5562b59f7cf868ee65856e2bae9,d5bd4d783f20364ab889bedd16529171b417c5562b59f7cf868ee65856e2bae9,false,3d50b08842d0ec04cfc7ecc74593d4263a4fa4e236a45dc2a62be5e65ecadd69,3d50b08842d0ec04cfc7ecc74593d4263a4fa4e236a45dc2a62be5e65ecadd69,false
2026-06-20T21:54:37.052187+00:00,batch06,T058,XWC_P09_N01,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/clean_previews/T058_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/unit_previews/T058_unit_preview.wav,full_tail,89.200000,4.820000,true,false,0e31b39bf43487a1b4806186b63ac5ea9babc202b4a49fde5f039e664f5dae37,0e31b39bf43487a1b4806186b63ac5ea9babc202b4a49fde5f039e664f5dae37,false,e37c48c5d94b7910fbf2db453a6e14ff8fe61235ee419065dd901719deadd73c,e37c48c5d94b7910fbf2db453a6e14ff8fe61235ee419065dd901719deadd73c,false
2026-06-20T21:54:37.052187+00:00,batch06,T059,XWC_P09_N02,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/clean_previews/T059_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/unit_previews/T059_unit_preview.wav,full_tail,95.800000,3.600000,true,false,606f12529ac170db5c634ed84790e84759041f1ea0bc0c7854a4a9c15763e158,606f12529ac170db5c634ed84790e84759041f1ea0bc0c7854a4a9c15763e158,false,a5720a90fd29f341bd1294ca92884b4163b1be1e362ddfd553426b18a3cc4b65,a5720a90fd29f341bd1294ca92884b4163b1be1e362ddfd553426b18a3cc4b65,false
2026-06-20T21:54:37.052187+00:00,batch06,T060,XWC_P09_N02,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/clean_previews/T060_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch06/unit_previews/T060_unit_preview.wav,full_tail,107.740091,10.040091,true,false,dbdb9b3277367c7588c79498b12d3a4c87b073d0f4585919e6f2417c7733097d,dbdb9b3277367c7588c79498b12d3a4c87b073d0f4585919e6f2417c7733097d,false,fda6618665a0926a60afcbc6b8a6777658bcbc047f59b5b19cce8b73715d1e63,fda6618665a0926a60afcbc6b8a6777658bcbc047f59b5b19cce8b73715d1e63,false
2026-06-20T21:54:37.052187+00:00,batch07,T061,XWC_P09_N03,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch07/clean_previews/T061_clean_preview.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/split_preview/batch07/unit_previews/T061_unit_preview.wav,full_tail,12.660000,8.660000,true,false,1d7b1e6fddad7c536b2110b65c21b441d5272c10f14ef432330bc07dd66a92a8,1d7b1e6fddad7c536b2110b65c21b441d5272c10f14ef432330bc07dd66a92a8,false,8344142290ffbbd0920711738b9055f3eef383660d1ad8089658c1cdb3b1e17e,8344142290ffbbd0920711738b9055f3eef383660d1ad8089658c1cdb3b1e17e,false
