recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,segment_id,marker_id,marker_type,time_s,source,review_status,nudge_total_ms,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,take_id,source_raw_audio,source_split_audio,source_audio,event_id,event_range,gesture_id,realization_variant,variant,confidence,marker_label_zh,training_value_class,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T011,001,RS_XWC_002_011,RECD2_BATCH02_T011,RECD2_BATCH02_T011:pre_idle_end,pre_idle_end,2.529,human_adjusted,accepted,-100,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T011,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T011_clean_preview.wav,clean_previews/T011_clean_preview.wav,XWC_P02_N05,,SAN_TIAO_7,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T015,005,RS_XWC_002_015,RECD2_BATCH02_T015,RECD2_BATCH02_T015:gesture_start,gesture_start,0.880,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T015,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T015_clean_preview.wav,clean_previews/T015_clean_preview.wav,XWC_P03_N02,,SAN_GOU_4,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T015,005,RS_XWC_002_015,RECD2_BATCH02_T015,RECD2_BATCH02_T015:render_anchor,render_anchor,0.880,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T015,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T015_clean_preview.wav,clean_previews/T015_clean_preview.wav,XWC_P03_N02,,SAN_GOU_4,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T015,005,RS_XWC_002_015,RECD2_BATCH02_T015,RECD2_BATCH02_T015:tail_end,tail_end,3.836,human_adjusted,accepted,1500,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T015,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T015_clean_preview.wav,clean_previews/T015_clean_preview.wav,XWC_P03_N02,,SAN_GOU_4,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T016,006,RS_XWC_002_016,RECD2_BATCH02_T016,RECD2_BATCH02_T016:pre_idle_end,pre_idle_end,0.850,human_adjusted,accepted,850,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T016,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T016_clean_preview.wav,clean_previews/T016_clean_preview.wav,XWC_P03_N03,,SAN_TIAO_5,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T016,006,RS_XWC_002_016,RECD2_BATCH02_T016,RECD2_BATCH02_T016:gesture_start,gesture_start,0.850,human_adjusted,accepted,850,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T016,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T016_clean_preview.wav,clean_previews/T016_clean_preview.wav,XWC_P03_N03,,SAN_TIAO_5,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T016,006,RS_XWC_002_016,RECD2_BATCH02_T016,RECD2_BATCH02_T016:render_anchor,render_anchor,0.900,human_adjusted,accepted,900,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T016,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T016_clean_preview.wav,clean_previews/T016_clean_preview.wav,XWC_P03_N03,,SAN_TIAO_5,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T016,006,RS_XWC_002_016,RECD2_BATCH02_T016,RECD2_BATCH02_T016:tail_end,tail_end,3.135,human_adjusted,accepted,1000,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T016,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T016_clean_preview.wav,clean_previews/T016_clean_preview.wav,XWC_P03_N03,,SAN_TIAO_5,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T017,007,RS_XWC_002_017,RECD2_BATCH02_T017,RECD2_BATCH02_T017:pre_idle_end,pre_idle_end,0.676,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T017,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T017_clean_preview.wav,clean_previews/T017_clean_preview.wav,XWC_P03_N04,,AN_RING_10_8_GOU_3,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T017,007,RS_XWC_002_017,RECD2_BATCH02_T017,RECD2_BATCH02_T017:gesture_start,gesture_start,0.726,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T017,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T017_clean_preview.wav,clean_previews/T017_clean_preview.wav,XWC_P03_N04,,AN_RING_10_8_GOU_3,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T017,007,RS_XWC_002_017,RECD2_BATCH02_T017,RECD2_BATCH02_T017:render_anchor,render_anchor,0.726,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T017,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T017_clean_preview.wav,clean_previews/T017_clean_preview.wav,XWC_P03_N04,,AN_RING_10_8_GOU_3,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T017,007,RS_XWC_002_017,RECD2_BATCH02_T017,RECD2_BATCH02_T017:tail_end,tail_end,2.690,human_adjusted,accepted,500,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T017,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T017_clean_preview.wav,clean_previews/T017_clean_preview.wav,XWC_P03_N04,,AN_RING_10_8_GOU_3,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T018,008,RS_XWC_002_018,RECD2_BATCH02_T018,RECD2_BATCH02_T018:pre_idle_end,pre_idle_end,0.000,human_adjusted,accepted,-500,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T018,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T018_clean_preview.wav,clean_previews/T018_clean_preview.wav,XWC_P03_N04,,AN_RING_10_8_GOU_3,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T018,008,RS_XWC_002_018,RECD2_BATCH02_T018,RECD2_BATCH02_T018:gesture_start,gesture_start,0.242,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T018,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T018_clean_preview.wav,clean_previews/T018_clean_preview.wav,XWC_P03_N04,,AN_RING_10_8_GOU_3,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T018,008,RS_XWC_002_018,RECD2_BATCH02_T018,RECD2_BATCH02_T018:render_anchor,render_anchor,0.262,human_adjusted,accepted,-30,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T018,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T018_clean_preview.wav,clean_previews/T018_clean_preview.wav,XWC_P03_N04,,AN_RING_10_8_GOU_3,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T018,008,RS_XWC_002_018,RECD2_BATCH02_T018,RECD2_BATCH02_T018:tail_end,tail_end,2.823,human_adjusted,accepted,-2000,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T018,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T018_clean_preview.wav,clean_previews/T018_clean_preview.wav,XWC_P03_N04,,AN_RING_10_8_GOU_3,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T019,009,RS_XWC_002_019,RECD2_BATCH02_T019,RECD2_BATCH02_T019:pre_idle_end,pre_idle_end,0.097,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T019,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T019_clean_preview.wav,clean_previews/T019_clean_preview.wav,XWC_P03_N05,,SAN_TIAO_6,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T019,009,RS_XWC_002_019,RECD2_BATCH02_T019,RECD2_BATCH02_T019:gesture_start,gesture_start,0.147,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T019,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T019_clean_preview.wav,clean_previews/T019_clean_preview.wav,XWC_P03_N05,,SAN_TIAO_6,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T019,009,RS_XWC_002_019,RECD2_BATCH02_T019,RECD2_BATCH02_T019:render_anchor,render_anchor,0.147,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T019,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T019_clean_preview.wav,clean_previews/T019_clean_preview.wav,XWC_P03_N05,,SAN_TIAO_6,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T019,009,RS_XWC_002_019,RECD2_BATCH02_T019,RECD2_BATCH02_T019:tail_end,tail_end,2.944,human_adjusted,accepted,1500,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T019,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T019_clean_preview.wav,clean_previews/T019_clean_preview.wav,XWC_P03_N05,,SAN_TIAO_6,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T020,010,RS_XWC_002_020,RECD2_BATCH02_T020,RECD2_BATCH02_T020:pre_idle_end,pre_idle_end,1.949,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T020,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T020_clean_preview.wav,clean_previews/T020_clean_preview.wav,XWC_P03_N06,,AN_THUMB_9_GOU_3,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T020,010,RS_XWC_002_020,RECD2_BATCH02_T020,RECD2_BATCH02_T020:gesture_start,gesture_start,1.999,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,T020,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T020_clean_preview.wav,clean_previews/T020_clean_preview.wav,XWC_P03_N06,,AN_THUMB_9_GOU_3,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
